project_id,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha
57653,MO/2018/57653,consultancy services for preparation of detailed project report for widening of two lane with paved shoulders/ four lane from Km 0.000 to 107.660 of pamarru-digamarru road of NH-165 in the state of andhra Pradesh (Package:II from Km 61.740 to 107.660) कंसल्टेंसी सर्विसेज फॉर प्रिपरेशन ऑफ़ डिटेल्ड प्रोजेक्ट रिपोर्ट फॉर वाइडनिंग ऑफ़ टू लेन विद पेव्ड शोल्डर्स / फोर लेन फ्रॉम किमी 0.000 टु 107.660 ऑफ़ पमारु - डिगमारु रोड ऑफ़ एनएच - 165 इन द स्टेट ऑफ़ आंध्र प्रदेश (पैकेज:II फ्रॉम किमी 61.740 टु 107.660),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57653,206.379,18.709,187.67,0.064
57655,MO/2018/57655,Widening existing 2 lane to 2 lane with 1.5m wide paved shoulder from Km 50/00 to 140/00 of NH-57 in the state of Odisha विडेनिंग एक्सिस्टिंग २ लेन तो २ लेन विथ 1.५म वाइड पवेद शोल्डर फ्रॉम कम 50/०० तो 140/०० ऑफ़ NH-५७ इन थे स्टेट ऑफ़ ओडिशा,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57655,32.69,0.0,32.69,0.0105221
57661,MO/2018/57661,National Highways No. 162E on the stretch of land from km 0.00 to km 142.028 (charbhuja- kumbhalgarh-Haldighati-Mawli- Bhatewar Section) in Rajasthan. National Highways No. 162E on the stretch of land from km 0.00 to km 142.028 (charbhuja- kumbhalgarh-Haldighati-Mawli- Bhatewar Section) in Rajasthan.,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57661,700.0,90.0,610.0,0.7054
57662,MO/2018/57662,Acquisition of land National Highway No. -104 From Km. 00.000 to Km 40.000 (Banjariya to sheohar section) in the District sheohar in the state of bihar एक्वीजीशन ऑफ़ लैंड नेशनल हाईवे नो 104 फ्रॉम कम ०० ००० टू कम ४० ००० बंजरिया टू शेओहर सेक्शन इन दे डिस्ट्रिक्ट शेओहर इन दे स्टेट ऑफ़ बिहार,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57662,2.47058,0.0,2.47058,0.0
57667,MO/2018/57667,Rehabilitation and upgradation of NH - 12 A ( New NH - 30 ) from M . P . border chilpi to Simga Section ( CH . 191 . 422 to 268 . 345 ) with 2 - Lane paved shoulder on EPC basis रिहैबिलिटेशन एंड उपग्रडेशन ऑफ़ नह - १२ ा ( नई नह - ३० ) फ्रॉम म . प . बॉर्डर चिल्पी तो सिमगा सेक्शन ( च . 191 . ४२२ तो 268 . 345 ) with 2 - Lane paved shoulder on EPC basis,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57667,0.102,0.0,0.102,0.0
57671,MO/2018/57671,Rehabilitation and upgradation of N.H.-200 (NewN.H.49) from KM 127.650 to 178.944 (Village Theka?Darrighat to Banari section) to 4/2 Lane with paved shoulder in the state of Chhattisgarh under NHDP-IV scheme on EPC basis. à¤°à¥‡à¤¹à¤¾à¤¬à¤¿à¤²à¤¿à¤Ÿà¥‡à¤¶à¤¨à¤‚à¤¦ à¤‰à¤ªà¤—à¥à¤°à¤¡à¥‡à¤¶à¤¨ à¤‘à¥ž N.H.-à¥¨à¥¦à¥¦ (New) (NewN.H.49) à¤«à¥à¤°à¥‰à¤® à¤•à¤® 127.à¥¬à¥«à¥¦ à¤¤à¥‹ 178.à¥¯à¥ªà¥ª (à¤µà¤¿à¤²à¥‡à¤œ Theka?à¤¦à¤°à¥à¤°à¥€à¤˜à¤¾à¤Ÿ à¤¤à¥‹ à¤¬à¤¨à¤°à¥à¤œà¥€ section) à¤¤à¥‹ 4/à¥¨ à¤²à¥‡à¤¨ à¤µà¤¿à¤¥ à¤ªà¤µà¥‡à¤¦ à¤¶à¥‹à¤²à¥à¤¡à¤° à¤‡à¤¨ à¤¥à¥‡ à¤¸à¥à¤Ÿà¥‡à¤Ÿ à¤‘à¥ž à¤›à¤¤à¥à¤¤à¥€à¤¸à¤—à¥ à¤…à¤‚à¤¡à¤° NHDP-à¤¿à¤µ à¤¸à¥à¤•à¥€à¤® à¥‹à¤‚ à¤à¤ªà¥à¤¸,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57671,148.639,144.402,4.237,0.0
57674,MO/2018/57674,Construction of ROB and its approaches in lieu of existing Level crossing (LC No 13) at km 25.190 on NH-11 at Pali (Rewari Distt.) in the State of Haryana. Haryana.,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57674,1.8206,0.0,1.8206,0.0
57679,MO/2018/57679,widening to two lane with paved shoulders from km 0.970 to km 40.410 of Janagaon - Tirmulagiri section ( erstwhile SH - 16 ) of NH - 365 B on EPC mode under NH ( O) in the state of Telangana विडेनिंग तो तवो लेन विथ पवेद शोल्डर्स फ्रॉम कम 0.९७० तो कम 40.४१० ऑफ़ जनजाओं - तिरमूलगिरि सेक्शन ( ेरस्टवहिले श - १६ ) ऑफ़ नह - ३६५ बी ों एप्स मोड अंडर नह ( O) इन थे स्टेट ऑफ़ तेलंगाना,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57679,121.32,113.0,8.32,0.0
57682,MO/2018/57682,Development & Operation of Bikaner-suratgarh section of NH-15 (km.553/869 of NH-11 to km.173/000 of NH-15)on DBFOT basis in the state of rajasthan. राजस्थान राज्य में डीबीएफओटी आधार पर एनएच -15 (एनएच -11 के किलोमीटर 553 / 869 एनएच -15 के किलोमीटर 173 / 000) के बीकानेर-सूरतगढ़ खंड का विकास और संचालन।,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57682,50.0,0.0,50.0,0.0
57685,MO/2018/57685,Widening to two lane with paved shoulders from km 86/160 to Km 131/730 (old chainage Km 0/00 to km 46/400) of Jangaon-Duddeda section of NH-365B on EPC Mode under NH(O) in the state of Telangana वाइडनिंग टु 2-लेन विथ प्वेड शोल्डर्स फ्रॉम किमी 86/160 टु किमी 131/730 (ओल्ड चैनेज किमी 0/00 टु किमी 46/400) ऑफ जनगांव-दुड्डेदा सेक्शन ऑफ NH-365B ऑन इपिसी मोड अंडर NH(O) इन द स्टेट ऑफ तेलांगाना,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57685,160.66,89.889,70.771,3.2355765
57691,MO/2018/57691,Widening to Two Lane with Paved Shoulders From NH-4Shimog - Honnahalli - Malebennur - Harihara NH-206 (Job No. NH-KNT-2017-18-849) विडेनिंग तो तवो लेन विथ पवेद शोल्डर्स फ्रॉम NH-४शिमोग - होननहल्ली - मलेबेन्नूर - हरिहर NH-२०६ (जॉब No. NH-KNT-2017-18-849),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57691,236.769,197.4385,39.3305,0.0
57692,MO/2018/57692,Land Acquisition of In Principle National Highway (Phalaudi-Nagaur-Tarnau-Choti Khatu Road Section) Construction of 2 Lane with Paved Shoulder On The Strech From Km. 0.000 To Km. 220.000 In The State Of Rajasthan. राजस्थान राज्य में इन प्रिंसिपल नेशनल राष्ट्रीय राजमार्ग (फलाउडी-नागौर-तरनु-चोटी खतु रोड रोड) के दो लैन व् पवेद शोल्डर के लिए 0.000 किमी से 220.000 किमी तक की भूमि का अधिग्रहण ।,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57692,360.0,0.0,360.0,0.0
57695,MO/2018/57695,Land Acquisition on NH-125 (PITHORAGARH BYPASS ) in the State of Uttarakhand लैंड एक्वीजीशन ों NH-१२५ (पिथौरागढ़ बाईपास ) इन थे स्टेट ऑफ़ उत्तराखंड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57695,40.25,0.0,40.25,0.0
57696,MO/2018/57696,Land acquisition on NH-58 from km 489.00(Marwari) to km 528.00 (Mana ) in the State of Uttarakhand लैंड एक्वीजीशन ों NH-58/ NH-५८ फ्रॉम कम 489.०० 489.00(Marwari) तो कम 528.०० (मन ) इन थे स्टेट ऑफ़ उत्तराखंड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57696,20.0,7.864,12.136,0.0
57699,MO/2018/57699,Land Acquisition on NH-58 from km 468.350 to km 489.000 Helong - Marwari bypass (Joshimath bypass ) in the State of Uttarakhand लैंड एक्वीजीशन ों NH-५८ फ्रॉम कम 468.३५० तो कम 489.००० हेलॉन्ग मारवाड़ी बाईपास (जोशीमठ बाईपास ) इन थे स्टेट ऑफ़ उत्तराखंड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57699,10.0,3.545,6.455,0.0
57700,MO/2018/57700,Rehabilitation and Upgradation of Kathipudi - Start of Kakinada Bypass section from Km 0/000 to 26 / 150 of NH - 214 (New NH 216 ) to four lane with paved shoulders in the state of Andhra Pradesh under NHDP-IV रिहैबिलिटेशन एंड अप - ग्रडेशन ऑफ़ काठीपुडी - स्टार्ट ऑफ़ काकीनाडा बाईपास सेक्शन फ्रॉम कि. मी. ० /००० से २६ / १५० ऑफ़ एनएच - २१४ (नई एनएच २१६ ) टु फोर लेन विद पेव्ड शोल्डर्स इन द स्टेट ऑफ़ आंध्र प्रदेश अंडर एनएचडीपी-IV,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57700,110.4,0.0,110.4,0.0
57707,MO/2018/57707,Rehabilitation and Up - gradation 2 / 4 Lane with Paved Shoulders in NH 200 ( New NH - 49 ) From Km . 240.000 to 312.400 ( Masaniakala Village to Rengalpali Village / Odisha Border ) In the state of Chhattisgarh ... छत्तीसगढ राज्य में राष्ट्रीय राजमार्ग क्र. २०० (नया रा.रा.क्र.- ४९) के किमी. २४०.००० से ३१२.४०० (ग्राम मसनियाकला से रेंगालपाली /ओडिशा बार्डर तक) में २/४ लेन चौडीकरण एवँ उन्नतिकरण का कार्य,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57707,181.718,128.756,52.962,0.0
57709,MO/2018/57709,Land acquisition for Champawat Bypass (from km 121.650 to km 129.400) of NH-125 in the State of Uttarakhand लैंड एक्वीजीशन फॉर चम्पावत बाईपास (फर्म कम 121.६५० तो कम 129.400) ऑफ़ NH-१२५ इन थे स्टेट ऑफ़,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57709,20.951,4.0,16.951,0.199
57710,MO/2018/57710,UPGRADATION OF JUNCTION WITH NH-27 NEAR DHORAJI - JAMKANDORNA - KALAWAD - JAMNAGAR SECTION OF NH 927-D IN THE STATE OF GUJARAT. (PACKAGE NO. NH / IAHE / 18) PACKAGE-1 & PACKAGE-II अपग्रेडेशन ओऍफ़्‌ झन्क्षन विद ऍन्‌हॆच्‌-27 निर धोरजी - जमकंदोरना - कालवाद - जामनगर सैक्षन ओऍफ़्‌ ऍन्‌हॆच्‌ 927-डी ऐऍन्‌ टीहॆच्‌ई स्टेय्ट ओऍफ़्‌ ग्यूझरेट. (पेकझ ऍन्‌ओ. ऍन्‌हॆच्‌ / इहे / 18) पेकझ-1 & पेकझ-ऐऐ,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57710,600.0,136.9025,463.0975,0.6088
57713,MO/2018/57713,CONSTRUCTION OF NEW 4-LANE SIGNATURE BRIDGE (900M LONG CENTRAL CABLE-STAYED MODULE) CONNECTING MISSING LINK BETWEEN OKHA AND BEYT DWARKA ON EPC MODE INCLUDING CONSTRUCTION OF APPROACHES ON NEW NATIONAL HIGHWAY NO. NH-51 IN THE STATE OF GUJARAT. कंस्ट्रक्शन ओफ न्यु ४-लेन सिग्नेचर ब्रिज (९००मी लोंग सेंट्रल केबल-स्टेयड मॉड्यूल) कनेक्टिंग मिसिंग लिंक बीटवीन ओखा एन्ड बेट द्वारका ओन ईपीसी मोड़ इंक्लुडींग कंस्ट्रक्शन ओफ अॅपप्रोचिस ओन न्यु नेशनल हाईवे नं. एन.एच.-५१ इन ध स्टेट ओफ गुजरात,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57713,14.0,0.0,14.0,0.0
